id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,claim_status
524309,65+,male,majority,30y+,high school,upper class,0.6288688479239029,owned,before 2015,0.0,1.0,10238,14000.0,sedan,2,1,4,no claim
34015,26-39,male,majority,10-19y,university,working class,0.5250327586154788,owned,after 2015,0.0,0.0,10238,11000.0,sedan,1,0,1,no claim
632608,26-39,male,majority,10-19y,none,middle class,0.3627367243358606,owned,before 2015,0.0,1.0,10238,14000.0,sedan,1,0,0,no claim
314119,65+,female,majority,20-29y,university,middle class,0.4983669346821314,owned,after 2015,1.0,1.0,92101,12000.0,sedan,2,0,0,no claim
661337,40-64,female,majority,20-29y,none,middle class,0.5250327586154788,owned,before 2015,0.0,1.0,10238,16000.0,sedan,0,1,0,no claim
499894,65+,male,majority,0-9y,university,upper class,0.4630504280385862,owned,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,no claim
783337,16-25,female,majority,0-9y,high school,middle class,0.5706375251315591,owned,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,no claim
240045,26-39,male,majority,10-19y,none,poverty,0.2236735166965698,leased,before 2015,1.0,1.0,10238,13000.0,sedan,3,1,1,claim
755201,26-39,male,minority,10-19y,none,working class,0.3880795939145466,owned,before 2015,1.0,0.0,10238,11000.0,sedan,1,0,2,no claim
965093,40-64,female,majority,0-9y,university,upper class,0.7170835871715359,leased,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,no claim
858407,26-39,female,majority,10-19y,high school,middle class,0.5394415105389736,leased,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,1,no claim
677702,65+,female,majority,30y+,high school,upper class,0.5482918097266921,owned,after 2015,1.0,1.0,10238,9000.0,sedan,2,0,4,no claim
197533,40-64,female,majority,20-29y,university,middle class,0.6362568375561625,owned,before 2015,1.0,0.0,10238,14000.0,sedan,1,0,1,no claim
922527,26-39,male,majority,10-19y,high school,working class,0.4437836280356294,owned,after 2015,1.0,1.0,10238,15000.0,sedan,0,0,1,no claim
61789,40-64,female,majority,20-29y,high school,middle class,0.6735097524290821,leased,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,no claim
899911,40-64,male,majority,10-19y,high school,upper class,0.5783885461834334,leased,after 2015,1.0,1.0,32765,9000.0,sedan,1,0,2,no claim
866446,65+,male,majority,30y+,university,upper class,0.7390510181007927,owned,before 2015,1.0,1.0,10238,7000.0,sedan,7,1,14,no claim
286646,16-25,male,majority,0-9y,university,working class,0.3627705566964328,leased,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,claim
71068,26-39,male,majority,10-19y,university,upper class,0.6451295780112309,owned,before 2015,0.0,1.0,10238,14000.0,sedan,0,0,0,claim
870976,40-64,female,majority,20-29y,high school,working class,0.5048383516331792,owned,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,0,no claim
511886,16-25,male,majority,0-9y,none,poverty,0.3636576200959945,leased,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,claim
527784,26-39,female,majority,10-19y,none,working class,0.4774916538581971,owned,before 2015,0.0,1.0,32765,10000.0,sedan,1,0,0,no claim
475443,16-25,male,majority,0-9y,high school,poverty,0.2594109431729898,leased,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,no claim
349537,26-39,female,majority,10-19y,none,working class,0.3862602749859222,owned,before 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,no claim
190736,26-39,male,majority,10-19y,high school,poverty,0.2062040634457388,owned,before 2015,0.0,1.0,32765,12000.0,sedan,1,0,0,no claim
987410,16-25,female,majority,0-9y,university,middle class,0.5366050453280441,owned,after 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,no claim
988023,26-39,female,majority,10-19y,none,poverty,0.3378251853625473,owned,before 2015,1.0,1.0,32765,8000.0,sedan,3,0,0,no claim
79207,16-25,male,majority,0-9y,high school,poverty,0.1665624379563555,owned,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,claim
858189,16-25,male,minority,0-9y,university,working class,0.454226741146135,leased,before 2015,0.0,0.0,10238,11000.0,sedan,0,0,0,claim
542901,26-39,female,majority,10-19y,university,upper class,0.7198993235950351,owned,before 2015,1.0,1.0,32765,12000.0,sedan,4,0,0,no claim
299379,26-39,female,majority,10-19y,university,upper class,0.530205499379887,owned,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,1,no claim
847988,40-64,male,majority,20-29y,university,upper class,0.5946924555510383,owned,after 2015,1.0,1.0,10238,12000.0,sedan,1,0,4,no claim
344762,26-39,male,majority,10-19y,high school,middle class,0.4318816696292355,owned,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,1,claim
522326,26-39,male,majority,0-9y,university,upper class,0.6126661552063589,owned,before 2015,1.0,1.0,32765,6000.0,sedan,0,0,0,no claim
934207,26-39,female,majority,10-19y,university,middle class,0.7251226768154257,owned,after 2015,0.0,0.0,10238,17000.0,sedan,0,2,1,no claim
248253,26-39,male,majority,10-19y,university,middle class,0.3156366369853307,owned,before 2015,1.0,1.0,92101,14000.0,sedan,1,0,0,claim
911959,40-64,female,majority,20-29y,university,upper class,0.7248113365935204,leased,after 2015,1.0,1.0,32765,8000.0,sedan,7,0,1,no claim
860089,26-39,female,majority,10-19y,university,middle class,0.4685045607790929,owned,before 2015,1.0,0.0,10238,14000.0,sedan,1,0,0,no claim
899435,65+,male,majority,30y+,high school,middle class,0.5250327586154788,leased,before 2015,1.0,1.0,10238,10000.0,sedan,4,1,0,no claim
146120,40-64,male,majority,20-29y,none,poverty,0.5250327586154788,leased,before 2015,1.0,1.0,10238,13000.0,sedan,3,1,2,no claim
490211,16-25,male,majority,0-9y,high school,middle class,0.4337899755378196,leased,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,claim
406724,16-25,female,majority,0-9y,high school,working class,0.5253518870692256,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,claim
96047,65+,female,majority,0-9y,high school,middle class,0.4053479630908377,leased,after 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,no claim
109953,26-39,female,majority,10-19y,high school,working class,0.5381443097678484,leased,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,claim
108318,40-64,female,majority,10-19y,none,poverty,0.5089660159502207,owned,before 2015,1.0,1.0,10238,14000.0,sedan,0,0,1,no claim
322243,26-39,female,majority,10-19y,high school,middle class,0.5744922938547515,owned,before 2015,0.0,0.0,32765,10000.0,sedan,0,0,0,no claim
779491,26-39,male,majority,10-19y,high school,working class,0.5297430054333819,owned,before 2015,1.0,1.0,32765,6000.0,sedan,6,1,1,claim
39284,65+,female,minority,30y+,none,upper class,0.6322336535055987,leased,before 2015,1.0,1.0,10238,12000.0,sedan,5,1,2,no claim
290734,16-25,male,majority,0-9y,high school,middle class,0.4573907349419177,owned,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,claim
313691,40-64,male,minority,20-29y,university,upper class,0.8564629599734954,owned,after 2015,0.0,1.0,10238,12000.0,sedan,8,0,4,no claim
627448,40-64,female,majority,20-29y,none,working class,0.4850543628205748,leased,after 2015,0.0,1.0,32765,14000.0,sedan,1,0,0,claim
495699,26-39,male,majority,0-9y,none,working class,0.3960967930795871,leased,before 2015,1.0,1.0,32765,8000.0,sedan,0,0,0,no claim
894556,65+,female,majority,30y+,high school,upper class,0.7093633038278796,leased,after 2015,1.0,1.0,10238,11000.0,sedan,4,0,9,no claim
491509,26-39,female,majority,0-9y,high school,middle class,0.5303731375700654,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,claim
10740,40-64,female,minority,0-9y,high school,middle class,0.6018479682838411,owned,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,no claim
710465,26-39,male,minority,10-19y,university,middle class,0.574656447660975,owned,before 2015,0.0,0.0,10238,14000.0,sedan,3,1,0,no claim
374493,65+,female,majority,20-29y,none,working class,0.442915867586197,leased,after 2015,1.0,1.0,32765,9000.0,sedan,4,0,1,no claim
462864,65+,female,majority,30y+,high school,middle class,0.4969585048381865,owned,after 2015,0.0,1.0,32765,9000.0,sedan,5,3,1,no claim
936784,26-39,female,minority,10-19y,none,poverty,0.3706813762670471,leased,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,0,claim
36613,26-39,male,majority,10-19y,university,working class,0.5897793467930541,owned,before 2015,0.0,0.0,92101,18000.0,sedan,2,1,0,claim
424858,26-39,male,majority,0-9y,none,poverty,0.4003174824567489,leased,after 2015,0.0,0.0,92101,17000.0,sedan,0,0,0,claim
654445,40-64,male,majority,20-29y,university,upper class,0.6709047276352923,owned,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,3,no claim
352305,26-39,male,majority,10-19y,university,middle class,0.428984582077122,owned,after 2015,1.0,1.0,10238,8000.0,sedan,1,3,1,no claim
891962,65+,male,majority,30y+,university,upper class,0.8013400682716301,owned,after 2015,0.0,1.0,32765,6000.0,sedan,15,1,0,no claim
939798,40-64,female,majority,20-29y,high school,working class,0.420639455981065,owned,before 2015,1.0,0.0,10238,13000.0,sedan,1,1,2,no claim
119272,65+,female,majority,30y+,high school,upper class,0.5250327586154788,owned,after 2015,0.0,1.0,32765,9000.0,sedan,5,1,1,no claim
601379,40-64,female,majority,0-9y,high school,middle class,0.6232265163604744,owned,after 2015,0.0,1.0,32765,6000.0,sedan,0,0,0,no claim
482624,65+,female,majority,0-9y,university,upper class,0.5573745044426411,owned,before 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,no claim
571823,65+,male,majority,30y+,university,upper class,0.565015422135134,owned,before 2015,1.0,1.0,10238,14000.0,sedan,3,0,4,no claim
480327,40-64,male,majority,20-29y,university,upper class,0.4176167529380851,leased,after 2015,1.0,1.0,10238,9000.0,sedan,2,1,3,no claim
660014,16-25,male,majority,0-9y,high school,working class,0.3833208469601232,owned,before 2015,0.0,1.0,92101,12000.0,sedan,0,0,0,claim
839189,26-39,female,majority,10-19y,none,working class,0.4921862369471247,owned,before 2015,0.0,0.0,32765,13000.0,sedan,3,0,0,no claim
261942,26-39,female,majority,10-19y,university,upper class,0.6368502910717724,owned,after 2015,1.0,1.0,10238,14000.0,sedan,4,0,0,no claim
583854,40-64,male,majority,20-29y,university,upper class,0.5250327586154788,owned,before 2015,0.0,0.0,10238,17000.0,sedan,1,0,4,no claim
907915,26-39,female,majority,0-9y,university,middle class,0.5799346731224745,owned,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,claim
658578,40-64,female,majority,0-9y,high school,middle class,0.4546701145878793,owned,before 2015,0.0,0.0,32765,13000.0,sedan,0,0,0,no claim
595202,26-39,female,majority,10-19y,high school,middle class,0.4027926355634799,owned,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,1,no claim
935057,65+,male,majority,0-9y,university,upper class,0.5979218315246748,owned,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,no claim
140098,40-64,male,majority,10-19y,none,poverty,0.2776754527322686,leased,before 2015,0.0,1.0,32765,9000.0,sedan,3,0,1,no claim
187856,26-39,female,majority,0-9y,high school,upper class,0.5715238084155025,owned,before 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,claim
352741,26-39,female,majority,10-19y,high school,middle class,0.4637815381476781,owned,before 2015,0.0,1.0,10238,12000.0,sedan,0,0,2,no claim
307879,16-25,female,majority,0-9y,high school,middle class,0.4678772300850685,owned,before 2015,1.0,0.0,10238,11000.0,sedan,0,0,0,no claim
831721,65+,female,majority,0-9y,university,upper class,0.6518330966057846,owned,after 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,no claim
883062,65+,female,majority,20-29y,university,upper class,0.6018523848575179,owned,after 2015,1.0,1.0,32765,9000.0,sedan,8,0,0,no claim
749179,26-39,female,majority,10-19y,university,middle class,0.6652700956908707,owned,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,0,no claim
310559,26-39,male,majority,10-19y,university,middle class,0.6063519327200592,leased,after 2015,0.0,0.0,10238,14000.0,sedan,1,0,2,no claim
238906,40-64,female,majority,20-29y,university,upper class,0.3921281906969913,owned,after 2015,0.0,0.0,10238,15000.0,sedan,1,0,1,no claim
628082,26-39,male,majority,10-19y,high school,working class,0.4606261840596258,owned,before 2015,1.0,0.0,32765,10000.0,sedan,3,1,2,no claim
500563,40-64,female,majority,20-29y,university,upper class,0.6930667073982335,owned,before 2015,1.0,1.0,10238,12000.0,sedan,2,0,1,no claim
811449,16-25,male,majority,0-9y,high school,poverty,0.3464732914298389,leased,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,no claim
937546,26-39,male,majority,10-19y,none,working class,0.2816672602836219,leased,after 2015,1.0,1.0,32765,8000.0,sedan,2,0,1,no claim
150119,16-25,male,majority,0-9y,university,working class,0.3877043998415413,owned,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,no claim
359123,40-64,male,majority,20-29y,university,upper class,0.6870748566737084,owned,after 2015,1.0,1.0,10238,11000.0,sports car,1,0,4,no claim
441508,40-64,female,majority,0-9y,high school,upper class,0.5600816526587659,owned,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,claim
811326,40-64,female,majority,20-29y,high school,poverty,0.5250327586154788,owned,before 2015,0.0,1.0,10238,15000.0,sedan,0,0,0,no claim
49925,26-39,female,majority,10-19y,university,upper class,0.518642532025159,owned,after 2015,1.0,0.0,32765,8000.0,sedan,4,0,0,no claim
783027,26-39,male,majority,10-19y,high school,middle class,0.3433929329199842,owned,after 2015,0.0,1.0,10238,13000.0,sedan,2,0,0,no claim
763160,26-39,male,majority,0-9y,high school,upper class,0.6706471592156179,owned,after 2015,1.0,0.0,10238,15000.0,sedan,0,0,0,no claim
453738,16-25,male,majority,0-9y,university,working class,0.4423001568608759,leased,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,claim
641074,16-25,male,majority,0-9y,university,working class,0.3532271463894319,owned,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,no claim
663153,26-39,male,majority,0-9y,university,working class,0.4819127059705207,leased,after 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,claim
617268,26-39,male,majority,10-19y,none,middle class,0.2387166975286248,owned,before 2015,1.0,1.0,10238,12000.0,sedan,2,1,1,no claim
703794,40-64,female,majority,0-9y,high school,upper class,0.6819611420152124,owned,after 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,no claim
714830,26-39,male,majority,10-19y,none,working class,0.4371078057546074,leased,before 2015,0.0,1.0,10238,12000.0,sedan,2,1,0,claim
459692,40-64,female,majority,10-19y,high school,working class,0.3140534394892877,leased,before 2015,0.0,0.0,32765,10000.0,sedan,1,0,1,no claim
410017,40-64,male,majority,20-29y,high school,upper class,0.5122405698589584,owned,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,1,no claim
268879,40-64,female,majority,20-29y,university,middle class,0.3888188750585545,leased,before 2015,0.0,1.0,10238,10000.0,sedan,1,0,1,no claim
335757,16-25,female,majority,0-9y,high school,middle class,0.4658807306555893,leased,before 2015,0.0,0.0,32765,14000.0,sedan,0,0,0,no claim
924758,16-25,male,majority,0-9y,none,poverty,0.5250327586154788,owned,before 2015,0.0,0.0,10238,15000.0,sedan,0,0,0,claim
633661,40-64,female,minority,20-29y,high school,middle class,0.4983949335821834,owned,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,3,no claim
156445,65+,female,majority,10-19y,high school,upper class,0.4995787600353776,leased,before 2015,1.0,1.0,10238,7000.0,sedan,1,0,2,no claim
92488,40-64,male,majority,20-29y,none,middle class,0.4599818241108985,owned,before 2015,1.0,1.0,10238,12000.0,sedan,4,1,5,no claim
139214,65+,male,majority,20-29y,high school,upper class,0.4108603754253124,owned,after 2015,1.0,1.0,10238,12000.0,sedan,4,0,3,no claim
243937,26-39,male,majority,10-19y,high school,working class,0.2799021951439587,owned,before 2015,1.0,1.0,10238,12000.0,sedan,1,0,0,no claim
115527,26-39,female,majority,0-9y,university,upper class,0.5250327586154788,owned,after 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,no claim
886615,16-25,male,majority,0-9y,none,middle class,0.5122124171290788,owned,before 2015,1.0,0.0,32765,11000.0,sedan,0,0,0,claim
221358,40-64,female,majority,10-19y,university,upper class,0.6157910390587044,owned,after 2015,0.0,1.0,10238,20000.0,sedan,0,0,1,no claim
453777,26-39,male,majority,10-19y,high school,working class,0.3984060504754135,leased,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,1,claim
681107,26-39,male,minority,10-19y,high school,working class,0.3046613986667242,leased,before 2015,1.0,0.0,32765,7000.0,sedan,3,0,1,claim
248942,40-64,female,majority,20-29y,high school,upper class,0.729851637656742,owned,after 2015,0.0,1.0,10238,14000.0,sedan,4,0,5,no claim
711881,40-64,male,majority,20-29y,none,poverty,0.3992512120483985,owned,before 2015,0.0,1.0,10238,9000.0,sedan,2,0,2,no claim
889696,16-25,female,majority,0-9y,high school,poverty,0.2771950785800681,leased,after 2015,0.0,0.0,10238,16000.0,sedan,0,0,0,claim
859208,16-25,male,majority,0-9y,none,poverty,0.5396039422623802,leased,before 2015,1.0,0.0,10238,12000.0,sedan,0,0,0,claim
664323,26-39,female,majority,0-9y,high school,working class,0.4141252031377662,owned,before 2015,0.0,0.0,10238,18000.0,sedan,0,0,0,claim
733794,26-39,male,majority,10-19y,none,middle class,0.5250327586154788,leased,before 2015,1.0,1.0,92101,12000.0,sedan,2,0,1,claim
728365,40-64,female,majority,20-29y,university,upper class,0.4754848367664985,owned,after 2015,1.0,1.0,10238,9000.0,sedan,2,0,0,no claim
114885,40-64,male,majority,0-9y,university,upper class,0.5641387945355132,owned,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,no claim
829141,40-64,female,majority,20-29y,university,middle class,0.4913185605656244,leased,after 2015,1.0,1.0,10238,11000.0,sedan,3,0,3,no claim
306823,26-39,male,majority,10-19y,high school,working class,0.5250327586154788,leased,before 2015,1.0,0.0,32765,10000.0,sedan,4,0,1,no claim
734633,16-25,female,majority,0-9y,none,poverty,0.3543730628022394,owned,before 2015,1.0,0.0,32765,9000.0,sedan,0,0,0,claim
287800,65+,male,majority,30y+,university,upper class,0.5325877547051209,owned,before 2015,1.0,1.0,10238,10000.0,sedan,2,1,2,no claim
46993,65+,female,minority,0-9y,university,upper class,0.6386945926958373,owned,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,claim
46460,16-25,male,majority,0-9y,university,middle class,0.4965500328738285,leased,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,claim
37712,26-39,female,majority,10-19y,high school,working class,0.5250327586154788,owned,before 2015,0.0,1.0,32765,12000.0,sedan,3,1,3,claim
255391,40-64,male,majority,20-29y,university,upper class,0.6430108382225219,owned,after 2015,1.0,1.0,10238,10000.0,sedan,3,1,2,no claim
16414,26-39,female,majority,10-19y,none,poverty,0.4890164051337181,owned,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,no claim
184604,26-39,male,majority,10-19y,university,upper class,0.5416548065025522,owned,after 2015,1.0,1.0,32765,13000.0,sedan,3,0,2,no claim
248576,65+,male,majority,0-9y,none,middle class,0.4643846739427252,leased,before 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,claim
951643,65+,male,majority,30y+,high school,upper class,0.6189987105355627,owned,after 2015,1.0,1.0,10238,10000.0,sedan,1,0,2,no claim
841092,26-39,male,majority,10-19y,high school,middle class,0.4118152950314071,owned,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,claim
330071,40-64,female,majority,0-9y,high school,poverty,0.4847038948077335,owned,before 2015,1.0,1.0,10238,10000.0,sedan,0,0,0,claim
181644,65+,female,minority,30y+,high school,upper class,0.6056489554250117,owned,after 2015,1.0,1.0,10238,10000.0,sedan,7,0,4,no claim
459966,26-39,female,majority,10-19y,university,upper class,0.7661048777029625,leased,after 2015,1.0,0.0,32765,12000.0,sedan,1,0,0,no claim
622481,40-64,female,majority,20-29y,university,upper class,0.5424831086952988,leased,after 2015,1.0,1.0,32765,13000.0,sedan,0,0,0,no claim
259944,26-39,male,majority,0-9y,none,poverty,0.20843385185415,owned,before 2015,0.0,1.0,10238,17000.0,sedan,0,0,0,claim
913111,26-39,female,majority,0-9y,high school,poverty,0.3589323014822048,leased,before 2015,1.0,1.0,32765,9000.0,sedan,0,0,0,claim
691782,26-39,female,majority,10-19y,university,upper class,0.5648598691189141,owned,after 2015,1.0,1.0,10238,7000.0,sedan,0,0,0,no claim
120400,65+,female,majority,30y+,high school,upper class,0.4698129526772792,owned,after 2015,1.0,1.0,32765,6000.0,sedan,9,1,2,no claim
392215,16-25,male,majority,0-9y,high school,poverty,0.2992029176474962,owned,before 2015,1.0,0.0,10238,14000.0,sedan,0,0,0,no claim
786008,40-64,female,majority,20-29y,none,upper class,0.5146299021154805,owned,before 2015,0.0,0.0,32765,15000.0,sports car,2,0,1,no claim
635121,26-39,male,majority,0-9y,none,poverty,0.3004827485746554,owned,before 2015,0.0,1.0,32765,12000.0,sedan,0,0,0,no claim
124139,16-25,female,majority,0-9y,high school,poverty,0.2755826804934645,leased,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,claim
59310,16-25,female,majority,0-9y,high school,working class,0.5250327586154788,leased,before 2015,1.0,0.0,10238,17000.0,sedan,0,0,0,no claim
846661,40-64,female,majority,10-19y,university,upper class,0.6408988315327818,owned,before 2015,0.0,1.0,10238,12000.0,sedan,1,0,3,no claim
842821,26-39,female,majority,10-19y,high school,working class,0.4191538153599215,leased,before 2015,1.0,1.0,10238,11000.0,sedan,1,0,0,no claim
258406,40-64,male,majority,0-9y,none,working class,0.4623273594448814,owned,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,no claim
463615,40-64,male,majority,20-29y,university,upper class,0.6229471964433024,owned,after 2015,1.0,1.0,32765,9000.0,sedan,2,0,1,no claim
849311,26-39,female,majority,10-19y,high school,middle class,0.6721116714802283,owned,after 2015,0.0,1.0,32765,9000.0,sedan,1,0,1,no claim
42611,65+,female,majority,30y+,university,upper class,0.4988538572884064,owned,after 2015,1.0,1.0,10238,13000.0,sedan,0,0,0,no claim
120752,40-64,female,majority,0-9y,high school,poverty,0.3360557592308053,leased,before 2015,0.0,1.0,32765,10000.0,sedan,0,0,0,claim
212456,65+,male,majority,10-19y,university,upper class,0.6178082000306055,owned,after 2015,0.0,1.0,32765,12000.0,sedan,1,0,1,no claim
395100,16-25,male,majority,0-9y,high school,poverty,0.2884319488347714,owned,before 2015,0.0,1.0,10238,11000.0,sedan,0,0,0,no claim
679466,26-39,male,majority,10-19y,none,poverty,0.393470768101357,leased,before 2015,0.0,0.0,10238,16000.0,sedan,0,0,1,claim
752227,40-64,male,majority,20-29y,university,upper class,0.6734220340248892,owned,after 2015,0.0,0.0,10238,12000.0,sedan,6,1,1,no claim
820028,40-64,male,minority,10-19y,high school,upper class,0.6500573312859141,owned,before 2015,1.0,1.0,32765,8000.0,sedan,3,0,0,no claim
322841,40-64,male,majority,0-9y,university,upper class,0.6928652475914814,owned,before 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,claim
496015,26-39,female,majority,10-19y,university,middle class,0.3433187489932688,owned,after 2015,0.0,0.0,32765,12000.0,sedan,4,0,0,no claim
27358,16-25,male,majority,0-9y,high school,poverty,0.2892278051746093,leased,before 2015,0.0,1.0,32765,9000.0,sedan,0,0,0,claim
928760,26-39,male,majority,10-19y,none,poverty,0.4693145545863751,leased,before 2015,0.0,1.0,10238,10000.0,sedan,2,0,4,claim
869463,40-64,male,majority,0-9y,high school,poverty,0.3515298258250294,leased,before 2015,0.0,1.0,92101,13000.0,sedan,0,0,0,no claim
730142,40-64,male,majority,20-29y,university,upper class,0.5559890754273217,owned,after 2015,0.0,0.0,10238,19000.0,sedan,0,0,1,no claim
154598,65+,female,majority,0-9y,high school,upper class,0.6475408925470649,owned,after 2015,0.0,1.0,10238,12000.0,sedan,0,0,0,no claim
608162,26-39,female,majority,10-19y,none,poverty,0.3028088269593427,owned,before 2015,0.0,0.0,10238,14000.0,sedan,1,0,1,no claim
295095,40-64,male,majority,0-9y,none,upper class,0.6206110726170054,owned,after 2015,1.0,1.0,32765,10000.0,sedan,0,0,0,claim
371569,40-64,male,majority,0-9y,high school,upper class,0.4831898262379074,owned,before 2015,0.0,0.0,10238,12000.0,sedan,0,0,0,no claim
523239,40-64,female,majority,10-19y,university,middle class,0.588240239675542,leased,after 2015,0.0,1.0,10238,16000.0,sedan,0,0,1,no claim
608207,26-39,female,majority,10-19y,university,upper class,0.549476548718367,owned,after 2015,1.0,1.0,10238,12000.0,sedan,0,0,0,no claim
339741,26-39,female,majority,0-9y,high school,upper class,0.6040525730806547,owned,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,no claim
659481,65+,female,minority,30y+,university,upper class,0.6488774970733033,owned,before 2015,1.0,1.0,10238,10000.0,sedan,3,1,4,no claim
864844,16-25,female,majority,0-9y,none,poverty,0.2408585357293881,leased,before 2015,0.0,1.0,10238,13000.0,sedan,0,0,0,claim
695445,40-64,female,majority,20-29y,none,middle class,0.5651553579174025,owned,before 2015,1.0,0.0,10238,13000.0,sedan,1,0,0,no claim
434588,40-64,female,majority,20-29y,high school,middle class,0.5458549671901977,owned,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,0,no claim
197470,40-64,female,majority,0-9y,university,upper class,0.6885778870930612,owned,after 2015,1.0,1.0,32765,11000.0,sedan,0,0,0,no claim
139952,65+,female,majority,30y+,high school,upper class,0.6525524182204648,owned,after 2015,0.0,1.0,10238,14000.0,sedan,1,1,3,no claim
674689,40-64,male,majority,20-29y,high school,upper class,0.7158624172055517,owned,after 2015,0.0,1.0,10238,13000.0,sedan,4,0,1,no claim
913429,65+,female,majority,30y+,university,upper class,0.7573618236272646,owned,before 2015,0.0,1.0,10238,11000.0,sedan,3,1,0,no claim
31975,65+,female,minority,10-19y,university,upper class,0.5250327586154788,leased,after 2015,1.0,1.0,32765,12000.0,sedan,0,1,1,no claim
234315,26-39,male,majority,10-19y,university,upper class,0.5837297799840039,owned,after 2015,0.0,1.0,10238,13000.0,sedan,2,3,1,no claim
872992,40-64,female,minority,20-29y,university,upper class,0.6306307935993771,owned,before 2015,0.0,0.0,10238,16000.0,sedan,2,0,0,no claim
585537,65+,male,majority,10-19y,university,upper class,0.5031840274119616,owned,after 2015,1.0,1.0,10238,8000.0,sedan,1,2,2,no claim
274516,26-39,male,majority,10-19y,university,middle class,0.565602010256281,leased,before 2015,0.0,1.0,10238,16000.0,sedan,2,0,1,no claim
918944,26-39,male,majority,0-9y,university,upper class,0.5114051425042117,owned,after 2015,1.0,1.0,10238,9000.0,sedan,0,0,0,no claim
157268,26-39,female,majority,10-19y,high school,working class,0.4848242280816225,owned,before 2015,0.0,0.0,32765,12000.0,sedan,0,0,0,no claim
367827,26-39,female,majority,10-19y,high school,middle class,0.5250327586154788,owned,before 2015,0.0,1.0,32765,13000.0,sedan,2,0,0,no claim
54243,40-64,male,majority,10-19y,university,upper class,0.5250327586154788,owned,after 2015,0.0,1.0,10238,14000.0,sedan,0,0,1,no claim
60970,16-25,male,majority,0-9y,university,upper class,0.6309928831750566,owned,after 2015,1.0,1.0,10238,11000.0,sedan,0,0,0,no claim
311044,16-25,female,majority,0-9y,university,working class,0.5193208260716933,owned,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,claim
706138,16-25,male,majority,0-9y,high school,working class,0.5703941633680296,owned,before 2015,0.0,0.0,10238,14000.0,sedan,0,0,0,claim
984779,26-39,male,majority,10-19y,high school,middle class,0.4979605061732534,owned,before 2015,1.0,1.0,10238,11000.0,sedan,2,0,1,no claim
